SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;SalesTerritoryKey;Quantity;Unit Price;Sales;Cost
SO65172;4/03/2020;569;688;296;9;3;$445.41;$1,336.23;$1,384.33
SO65172;4/03/2020;217;688;296;9;3;$20.99;$62.97;$39.26
SO65172;4/03/2020;555;688;296;9;3;$63.9;$191.7;$141.86
SO65182;5/03/2020;471;249;296;9;3;$38.1;$114.3;$71.25
SO65182;5/03/2020;567;249;296;9;3;$445.41;$1,336.23;$1,384.33
SO65182;5/03/2020;559;249;296;9;3;$12.14;$36.42;$26.96
SO65182;5/03/2020;562;249;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO65191;8/03/2020;563;573;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO65191;8/03/2020;559;573;296;9;3;$12.14;$36.42;$26.96
SO65191;8/03/2020;586;573;296;9;3;$445.41;$1,336.23;$1,384.33
SO65191;8/03/2020;576;573;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO65191;8/03/2020;568;573;296;9;3;$445.41;$1,336.23;$1,384.33
SO65196;9/03/2020;359;195;296;9;3;$1,376.99;$4,130.97;$3,755.94
SO65241;17/03/2020;568;267;296;9;3;$445.41;$1,336.23;$1,384.33
SO65241;17/03/2020;483;267;296;9;3;$72;$216;$134.64
SO65241;17/03/2020;563;267;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO65241;17/03/2020;477;267;296;9;3;$2.99;$8.97;$5.6
SO65241;17/03/2020;571;267;296;9;3;$445.41;$1,336.23;$1,384.33
SO65247;19/03/2020;560;640;296;9;3;$728.91;$2,186.73;$2,265.45
SO65247;19/03/2020;568;640;296;9;3;$445.41;$1,336.23;$1,384.33
SO65247;19/03/2020;579;640;296;9;3;$728.91;$2,186.73;$2,265.45
SO65250;19/03/2020;552;682;296;9;3;$54.89;$164.67;$121.86
SO65250;19/03/2020;577;682;296;9;3;$728.91;$2,186.73;$2,265.45
SO65250;19/03/2020;560;682;296;9;3;$728.91;$2,186.73;$2,265.45
SO65250;19/03/2020;477;682;296;9;3;$2.99;$8.97;$5.6
SO65273;23/03/2020;552;15;296;9;3;$54.89;$164.67;$121.86
SO65273;23/03/2020;558;15;296;9;3;$242.99;$728.97;$539.45
SO67342;28/04/2020;558;231;296;9;3;$242.99;$728.97;$539.45
SO67342;28/04/2020;603;231;296;9;3;$72.89;$218.67;$161.82
SO67342;28/04/2020;574;231;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO67344;29/04/2020;231;591;296;9;3;$29.99;$89.97;$115.48
SO67344;29/04/2020;465;591;296;9;3;$14.69;$44.07;$27.48
SO69410;4/05/2020;225;213;296;9;3;$5.39;$16.17;$20.77
SO69410;4/05/2020;561;213;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO69410;4/05/2020;234;213;296;9;3;$29.99;$89.97;$115.48
SO69449;11/05/2020;572;393;296;9;3;$445.41;$1,336.23;$1,384.33
SO69449;11/05/2020;574;393;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO69449;11/05/2020;495;393;296;9;3;$602.35;$1,807.05;$1,805.23
SO69449;11/05/2020;561;393;296;9;3;$1,430.44;$4,291.32;$4,445.81
SO69449;11/05/2020;493;393;296;9;3;$200.05;$600.15;$599.56
SO69550;29/05/2020;560;87;296;9;3;$728.91;$2,186.73;$2,265.45
SO69550;29/05/2020;507;87;296;9;3;$200.05;$600.15;$599.56
SO69550;29/05/2020;570;87;296;9;3;$445.41;$1,336.23;$1,384.33
SO69550;29/05/2020;493;87;296;9;3;$200.05;$600.15;$599.56
SO51109;11/07/2019;574;302;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO51109;11/07/2019;495;302;295;8;3;$602.35;$1,807.05;$1,805.23
SO51109;11/07/2019;480;302;295;8;3;$1.37;$4.11;$2.57
SO51155;24/07/2019;380;482;295;8;3;$1,466.01;$4,398.03;$4,664.84
SO51155;24/07/2019;378;482;295;8;3;$1,466.01;$4,398.03;$4,664.84
SO51155;24/07/2019;382;482;295;8;3;$672.29;$2,016.87;$2,139.24
SO51155;24/07/2019;580;482;295;8;3;$1,020.59;$3,061.77;$3,247.53
SO51161;28/07/2019;523;86;295;8;3;$31.58;$94.74;$70.12
SO51161;28/07/2019;558;86;295;8;3;$242.99;$728.97;$539.45
SO51169;30/07/2019;484;320;295;8;3;$4.77;$14.31;$8.92
SO51169;30/07/2019;560;320;295;8;3;$728.91;$2,186.73;$2,265.45
SO51169;30/07/2019;579;320;295;8;3;$728.91;$2,186.73;$2,265.45
SO51169;30/07/2019;499;320;295;8;3;$602.35;$1,807.05;$1,805.23
SO51171;31/07/2019;404;639;295;8;3;$26.72;$80.16;$59.33
SO51690;1/08/2019;474;663;295;8;3;$41.99;$125.97;$78.53
SO51750;13/08/2019;217;68;295;8;3;$20.99;$62.97;$39.26
SO51751;13/08/2019;527;687;295;8;3;$158.43;$475.29;$433.78
SO51751;13/08/2019;474;687;295;8;3;$41.99;$125.97;$78.53
SO51751;13/08/2019;359;687;295;8;3;$1,376.99;$4,130.97;$3,755.94
SO51751;13/08/2019;475;687;295;8;3;$41.99;$125.97;$78.53
SO51751;13/08/2019;306;687;295;8;3;$809.76;$2,429.28;$2,217.12
SO51751;13/08/2019;515;687;295;8;3;$16.27;$48.81;$36.12
SO51751;13/08/2019;357;687;295;8;3;$1,391.99;$4,175.97;$3,796.86
SO51751;13/08/2019;594;687;295;8;3;$338.99;$1,016.97;$924.65
SO51753;13/08/2019;490;68;295;8;3;$32.39;$97.17;$124.72
SO51753;13/08/2019;234;68;295;8;3;$29.99;$89.97;$115.48
SO51753;13/08/2019;225;68;295;8;3;$5.39;$16.17;$20.77
SO51753;13/08/2019;483;68;295;8;3;$72;$216;$134.64
SO51753;13/08/2019;477;68;295;8;3;$2.99;$8.97;$5.6
SO51753;13/08/2019;434;68;295;8;3;$356.9;$1,070.7;$1,082.83
SO51753;13/08/2019;546;68;295;8;3;$37.25;$111.75;$82.7
SO51761;14/08/2019;494;230;295;8;3;$602.35;$1,807.05;$1,805.23
SO51761;14/08/2019;480;230;295;8;3;$1.37;$4.11;$2.57
SO51761;14/08/2019;560;230;295;8;3;$728.91;$2,186.73;$2,265.45
SO51761;14/08/2019;496;230;295;8;3;$602.35;$1,807.05;$1,805.23
SO51761;14/08/2019;493;230;295;8;3;$200.05;$600.15;$599.56
SO51761;14/08/2019;522;230;295;8;3;$23.48;$70.44;$52.13
SO51761;14/08/2019;463;230;295;8;3;$14.69;$44.07;$27.48
SO51835;25/08/2019;572;410;295;8;3;$334.06;$1,002.18;$1,384.33
SO51835;25/08/2019;491;410;295;8;3;$32.39;$97.17;$124.72
SO51835;25/08/2019;576;410;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO51835;25/08/2019;477;410;295;8;3;$2.99;$8.97;$5.6
SO51835;25/08/2019;552;410;295;8;3;$54.89;$164.67;$121.86
SO53462;3/09/2019;552;338;295;8;3;$54.89;$164.67;$121.86
SO53504;11/09/2019;503;212;295;8;3;$200.05;$600.15;$599.56
SO53505;11/09/2019;484;176;295;8;3;$4.77;$14.31;$8.92
SO53505;11/09/2019;513;176;295;8;3;$218.45;$655.35;$598.13
SO53505;11/09/2019;477;176;295;8;3;$2.99;$8.97;$5.6
SO53505;11/09/2019;591;176;295;8;3;$338.99;$1,016.97;$924.65
SO53505;11/09/2019;475;176;295;8;3;$41.99;$125.97;$78.53
SO53505;11/09/2019;544;176;295;8;3;$48.59;$145.77;$107.88
SO53505;11/09/2019;309;176;295;8;3;$818.7;$2,456.1;$2,241.6
SO53505;11/09/2019;527;176;295;8;3;$158.43;$475.29;$433.78
SO53505;11/09/2019;595;176;295;8;3;$338.99;$1,016.97;$924.65
SO53505;11/09/2019;225;176;295;8;3;$5.39;$16.17;$20.77
SO53505;11/09/2019;465;176;295;8;3;$14.69;$44.07;$27.48
SO53520;13/09/2019;564;536;295;8;3;$953.63;$2,860.89;$4,445.81
SO53520;13/09/2019;566;536;295;8;3;$334.06;$1,002.18;$1,384.33
SO53520;13/09/2019;554;536;295;8;3;$54.94;$164.82;$121.97
SO53520;13/09/2019;573;536;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO53520;13/09/2019;493;536;295;8;3;$200.05;$600.15;$599.56
SO53520;13/09/2019;501;536;295;8;3;$72.88;$218.64;$161.78
SO53520;13/09/2019;601;536;295;8;3;$32.39;$97.17;$71.91
SO53520;13/09/2019;553;536;295;8;3;$27.65;$82.95;$61.39
SO53520;13/09/2019;521;536;295;8;3;$16.27;$48.81;$36.12
SO53520;13/09/2019;558;536;295;8;3;$242.99;$728.97;$539.45
SO53520;13/09/2019;563;536;295;8;3;$953.63;$2,860.89;$4,445.81
SO53520;13/09/2019;559;536;295;8;3;$12.14;$36.42;$26.96
SO53521;13/09/2019;491;284;295;8;3;$32.39;$97.17;$124.72
SO53593;25/09/2019;606;104;295;8;3;$323.99;$971.97;$1,030.95
SO53608;27/09/2019;483;14;295;8;3;$72;$216;$134.64
SO53609;28/09/2019;225;14;295;8;3;$5.39;$16.17;$20.77
SO53615;28/09/2019;566;464;295;8;3;$334.06;$1,002.18;$1,384.33
SO53615;28/09/2019;586;464;295;8;3;$334.06;$1,002.18;$1,384.33
SO53615;28/09/2019;503;464;295;8;3;$200.05;$600.15;$599.56
SO53615;28/09/2019;472;464;295;8;3;$38.1;$114.3;$71.25
SO53615;28/09/2019;499;464;295;8;3;$602.35;$1,807.05;$1,805.23
SO53615;28/09/2019;477;464;295;8;3;$2.99;$8.97;$5.6
SO55254;7/10/2019;231;302;295;8;3;$29.99;$89.97;$115.48
SO55254;7/10/2019;576;302;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO55254;7/10/2019;560;302;295;8;3;$728.91;$2,186.73;$2,265.45
SO55293;19/10/2019;572;86;295;8;3;$445.41;$1,336.23;$1,384.33
SO55293;19/10/2019;477;86;295;8;3;$2.99;$8.97;$5.6
SO55305;23/10/2019;390;482;295;8;3;$672.29;$2,016.87;$2,139.24
SO55305;23/10/2019;388;482;295;8;3;$672.29;$2,016.87;$2,139.24
SO55305;23/10/2019;384;482;295;8;3;$672.29;$2,016.87;$2,139.24
SO55306;24/10/2019;463;639;295;8;3;$14.69;$44.07;$27.48
SO55306;24/10/2019;408;639;295;8;3;$72.16;$216.48;$160.2
SO55309;25/10/2019;560;320;295;8;3;$728.91;$2,186.73;$2,265.45
SO55309;25/10/2019;586;320;295;8;3;$445.41;$1,336.23;$1,384.33
SO55309;25/10/2019;214;320;295;8;3;$20.99;$62.97;$39.26
SO57012;1/11/2019;523;230;295;8;3;$31.58;$94.74;$70.12
SO57012;1/11/2019;467;230;295;8;3;$14.69;$44.07;$27.48
SO57012;1/11/2019;560;230;295;8;3;$728.91;$2,186.73;$2,265.45
SO57012;1/11/2019;522;230;295;8;3;$23.48;$70.44;$52.13
SO57012;1/11/2019;548;230;295;8;3;$48.59;$145.77;$107.88
SO57012;1/11/2019;502;230;295;8;3;$200.05;$600.15;$599.56
SO57012;1/11/2019;586;230;295;8;3;$445.41;$1,336.23;$1,384.33
SO57012;1/11/2019;492;230;295;8;3;$602.35;$1,807.05;$1,805.23
SO57067;9/11/2019;363;687;295;8;3;$1,376.99;$4,130.97;$3,755.94
SO57067;9/11/2019;542;687;295;8;3;$24.29;$72.87;$53.93
SO57067;9/11/2019;237;687;295;8;3;$29.99;$89.97;$115.48
SO57067;9/11/2019;290;687;295;8;3;$818.7;$2,456.1;$2,241.6
SO57069;9/11/2019;482;68;295;8;3;$5.39;$16.17;$10.09
SO57069;9/11/2019;580;68;295;8;3;$1,020.59;$3,061.77;$3,247.53
SO57132;19/11/2019;566;266;295;8;3;$445.41;$1,336.23;$1,384.33
SO57132;19/11/2019;579;266;295;8;3;$728.91;$2,186.73;$2,265.45
SO57132;19/11/2019;573;266;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO57132;19/11/2019;564;266;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO57133;19/11/2019;491;410;295;8;3;$32.39;$97.17;$124.72
SO58951;9/12/2019;488;176;295;8;3;$32.39;$97.17;$124.72
SO58951;9/12/2019;543;176;295;8;3;$37.25;$111.75;$82.7
SO58951;9/12/2019;587;176;295;8;3;$461.69;$1,385.07;$1,259.34
SO58951;9/12/2019;483;176;295;8;3;$72;$216;$134.64
SO58951;9/12/2019;597;176;295;8;3;$323.99;$971.97;$883.74
SO58951;9/12/2019;588;176;295;8;3;$461.69;$1,385.07;$1,259.34
SO58952;9/12/2019;496;212;295;8;3;$602.35;$1,807.05;$1,805.23
SO58965;11/12/2019;583;284;295;8;3;$1,020.59;$3,061.77;$3,247.53
SO58965;11/12/2019;243;284;295;8;3;$858.9;$2,576.7;$2,605.9
SO59028;21/12/2019;214;464;295;8;3;$20.99;$62.97;$39.26
SO59028;21/12/2019;472;464;295;8;3;$38.1;$114.3;$71.25
SO59028;21/12/2019;570;464;295;8;3;$445.41;$1,336.23;$1,384.33
SO59028;21/12/2019;571;464;295;8;3;$445.41;$1,336.23;$1,384.33
SO59028;21/12/2019;561;464;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO59028;21/12/2019;576;464;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO59028;21/12/2019;556;464;295;8;3;$105.29;$315.87;$233.75
SO59028;21/12/2019;488;464;295;8;3;$32.39;$97.17;$124.72
SO59028;21/12/2019;225;464;295;8;3;$5.39;$16.17;$20.77
SO59028;21/12/2019;567;464;295;8;3;$445.41;$1,336.23;$1,384.33
SO59033;21/12/2019;474;14;295;8;3;$41.99;$125.97;$78.53
SO59033;21/12/2019;491;14;295;8;3;$32.39;$97.17;$124.72
SO61190;6/01/2020;523;302;295;8;3;$31.58;$94.74;$70.12
SO61190;6/01/2020;507;302;295;8;3;$200.05;$600.15;$599.56
SO61190;6/01/2020;492;302;295;8;3;$602.35;$1,807.05;$1,805.23
SO61190;6/01/2020;472;302;295;8;3;$38.1;$114.3;$71.25
SO61190;6/01/2020;500;302;295;8;3;$602.35;$1,807.05;$1,805.23
SO61190;6/01/2020;217;302;295;8;3;$20.99;$62.97;$39.26
SO61190;6/01/2020;231;302;295;8;3;$29.99;$89.97;$115.48
SO61190;6/01/2020;573;302;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO61242;24/01/2020;390;392;295;8;3;$672.29;$2,016.87;$2,139.24
SO61249;25/01/2020;372;482;295;8;3;$1,466.01;$4,398.03;$4,664.84
SO61249;25/01/2020;580;482;295;8;3;$1,020.59;$3,061.77;$3,247.53
SO61249;25/01/2020;234;482;295;8;3;$29.99;$89.97;$115.48
SO61249;25/01/2020;477;482;295;8;3;$2.99;$8.97;$5.6
SO61263;31/01/2020;569;320;295;8;3;$445.41;$1,336.23;$1,384.33
SO61263;31/01/2020;477;320;295;8;3;$2.99;$8.97;$5.6
SO61263;31/01/2020;465;320;295;8;3;$14.69;$44.07;$27.48
SO61263;31/01/2020;490;320;295;8;3;$32.39;$97.17;$124.72
SO61263;31/01/2020;579;320;295;8;3;$728.91;$2,186.73;$2,265.45
SO63171;10/02/2020;565;230;295;8;3;$445.41;$1,336.23;$1,384.33
SO63171;10/02/2020;566;230;295;8;3;$445.41;$1,336.23;$1,384.33
SO63171;10/02/2020;222;230;295;8;3;$20.99;$62.97;$39.26
SO63171;10/02/2020;577;230;295;8;3;$728.91;$2,186.73;$2,265.45
SO63171;10/02/2020;570;230;295;8;3;$445.41;$1,336.23;$1,384.33
SO63171;10/02/2020;502;230;295;8;3;$200.05;$600.15;$599.56
SO63171;10/02/2020;217;230;295;8;3;$20.99;$62.97;$39.26
SO63214;18/02/2020;595;687;295;8;3;$338.99;$1,016.97;$924.65
SO63214;18/02/2020;400;687;295;8;3;$37.15;$111.45;$82.48
SO63214;18/02/2020;465;687;295;8;3;$14.69;$44.07;$27.48
SO63214;18/02/2020;353;687;295;8;3;$1,391.99;$4,175.97;$3,796.86
SO63214;18/02/2020;551;687;295;8;3;$158.43;$475.29;$433.78
SO63214;18/02/2020;484;687;295;8;3;$4.77;$14.31;$8.92
SO63214;18/02/2020;544;687;295;8;3;$48.59;$145.77;$107.88
SO63230;20/02/2020;573;410;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO63233;21/02/2020;237;266;295;8;3;$29.99;$89.97;$115.48
SO63233;21/02/2020;564;266;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO63233;21/02/2020;499;266;295;8;3;$602.35;$1,807.05;$1,805.23
SO63233;21/02/2020;523;266;295;8;3;$31.58;$94.74;$70.12
SO63233;21/02/2020;222;266;295;8;3;$20.99;$62.97;$39.26
SO63260;24/02/2020;546;615;295;8;3;$37.25;$111.75;$82.7
SO65202;9/03/2020;584;284;295;8;3;$323.99;$971.97;$1,030.95
SO65228;13/03/2020;222;176;295;8;3;$20.99;$62.97;$39.26
SO65228;13/03/2020;361;176;295;8;3;$1,376.99;$4,130.97;$3,755.94
SO65260;21/03/2020;214;212;295;8;3;$20.99;$62.97;$39.26
SO65267;22/03/2020;576;428;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO65280;24/03/2020;234;464;295;8;3;$29.99;$89.97;$115.48
SO65280;24/03/2020;471;464;295;8;3;$38.1;$114.3;$71.25
SO65280;24/03/2020;578;464;295;8;3;$728.91;$2,186.73;$2,265.45
SO65280;24/03/2020;490;464;295;8;3;$32.39;$97.17;$124.72
SO65280;24/03/2020;564;464;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO65292;26/03/2020;382;104;295;8;3;$672.29;$2,016.87;$2,139.24
SO67278;9/04/2020;523;302;295;8;3;$31.58;$94.74;$70.12
SO67278;9/04/2020;506;302;295;8;3;$200.05;$600.15;$599.56
SO67278;9/04/2020;560;302;295;8;3;$728.91;$2,186.73;$2,265.45
SO67278;9/04/2020;502;302;295;8;3;$200.05;$600.15;$599.56
SO67278;9/04/2020;500;302;295;8;3;$602.35;$1,807.05;$1,805.23
SO67324;23/04/2020;493;320;295;8;3;$200.05;$600.15;$599.56
SO67324;23/04/2020;503;320;295;8;3;$200.05;$600.15;$599.56
SO67324;23/04/2020;472;320;295;8;3;$38.1;$114.3;$71.25
SO67324;23/04/2020;569;320;295;8;3;$445.41;$1,336.23;$1,384.33
SO67324;23/04/2020;500;320;295;8;3;$602.35;$1,807.05;$1,805.23
SO67324;23/04/2020;237;320;295;8;3;$29.99;$89.97;$115.48
SO67324;23/04/2020;561;320;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO67324;23/04/2020;564;320;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO67329;26/04/2020;483;86;295;8;3;$72;$216;$134.64
SO67329;26/04/2020;565;86;295;8;3;$445.41;$1,336.23;$1,384.33
SO67333;27/04/2020;581;482;295;8;3;$1,020.59;$3,061.77;$3,247.53
SO67333;27/04/2020;374;482;295;8;3;$1,466.01;$4,398.03;$4,664.84
SO67333;27/04/2020;482;482;295;8;3;$5.39;$16.17;$10.09
SO69444;10/05/2020;594;687;295;8;3;$113;$339;$924.65
SO69444;10/05/2020;309;687;295;8;3;$818.7;$2,456.1;$2,241.6
SO69444;10/05/2020;475;687;295;8;3;$41.99;$125.97;$78.53
SO69444;10/05/2020;601;687;295;8;3;$32.39;$97.17;$71.91
SO69444;10/05/2020;516;687;295;8;3;$23.48;$70.44;$52.13
SO69444;10/05/2020;532;687;295;8;3;$149.87;$449.61;$410.36
SO69444;10/05/2020;474;687;295;8;3;$41.99;$125.97;$78.53
SO69445;10/05/2020;580;68;295;8;3;$1,020.59;$3,061.77;$3,247.53
SO69454;11/05/2020;523;230;295;8;3;$31.58;$94.74;$70.12
SO69454;11/05/2020;569;230;295;8;3;$445.41;$1,336.23;$1,384.33
SO69454;11/05/2020;573;230;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO69454;11/05/2020;493;230;295;8;3;$200.05;$600.15;$599.56
SO69454;11/05/2020;467;230;295;8;3;$14.69;$44.07;$27.48
SO69454;11/05/2020;499;230;295;8;3;$602.35;$1,807.05;$1,805.23
SO69454;11/05/2020;507;230;295;8;3;$200.05;$600.15;$599.56
SO69504;20/05/2020;579;410;295;8;3;$728.91;$2,186.73;$2,265.45
SO69504;20/05/2020;561;410;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO69504;20/05/2020;576;410;295;8;3;$1,430.44;$4,291.32;$4,445.81
SO69511;21/05/2020;488;266;295;8;3;$32.39;$97.17;$124.72
SO69511;21/05/2020;523;266;295;8;3;$31.58;$94.74;$70.12
SO69511;21/05/2020;577;266;295;8;3;$728.91;$2,186.73;$2,265.45
SO69511;21/05/2020;500;266;295;8;3;$602.35;$1,807.05;$1,805.23
SO69511;21/05/2020;506;266;295;8;3;$200.05;$600.15;$599.56
SO46615;6/07/2018;230;286;288;10;3;$28.84;$86.52;$87.24
SO46615;6/07/2018;323;286;288;10;3;$469.79;$1,409.37;$1,460.12
SO46669;27/07/2018;273;538;288;10;3;$202.33;$606.99;$561.47
SO46669;27/07/2018;439;538;288;10;3;$780.82;$2,342.46;$2,166.77
SO46669;27/07/2018;389;538;288;10;3;$600.26;$1,800.78;$1,816.95
SO46669;27/07/2018;453;538;288;10;3;$35.99;$107.97;$74.24
SO46669;27/07/2018;457;538;288;10;3;$44.99;$134.97;$92.8
SO46669;27/07/2018;448;538;288;10;3;$11.99;$35.97;$24.74
SO47006;20/08/2018;447;376;288;10;3;$15;$45;$30.94
SO47006;20/08/2018;366;376;288;10;3;$647.99;$1,943.97;$1,795.31
SO47006;20/08/2018;419;376;288;10;3;$52.65;$157.95;$116.88
SO47006;20/08/2018;421;376;288;10;3;$196.33;$588.99;$435.85
SO47006;20/08/2018;410;376;288;10;3;$36.45;$109.35;$80.91
SO47006;20/08/2018;216;376;288;10;3;$20.19;$60.57;$41.63
SO47006;20/08/2018;362;376;288;10;3;$1,229.46;$3,688.38;$3,317.43
SO47006;20/08/2018;354;376;288;10;3;$1,242.85;$3,728.55;$3,353.57
SO47006;20/08/2018;456;376;288;10;3;$44.99;$134.97;$92.8
SO47006;20/08/2018;460;376;288;10;3;$53.99;$161.97;$111.36
SO47009;21/08/2018;368;430;288;10;3;$1,466.01;$4,398.03;$4,556.36
SO47009;21/08/2018;263;430;288;10;3;$202.33;$606.99;$561.47
SO47009;21/08/2018;335;430;288;10;3;$469.79;$1,409.37;$1,460.12
SO47009;21/08/2018;458;430;288;10;3;$44.99;$134.97;$92.8
SO47009;21/08/2018;448;430;288;10;3;$11.99;$35.97;$24.74
SO47009;21/08/2018;433;430;288;10;3;$324.45;$973.35;$900.36
SO47009;21/08/2018;414;430;288;10;3;$149.03;$447.09;$330.85
SO47009;21/08/2018;407;430;288;10;3;$65.6;$196.8;$145.64
SO47009;21/08/2018;321;430;288;10;3;$469.79;$1,409.37;$1,460.12
SO47009;21/08/2018;415;430;288;10;3;$198.04;$594.12;$439.64
SO47009;21/08/2018;460;430;288;10;3;$53.99;$161.97;$111.36
SO47009;21/08/2018;341;430;288;10;3;$469.79;$1,409.37;$1,460.12
SO47060;29/08/2018;263;574;288;10;3;$202.33;$606.99;$561.47
SO47060;29/08/2018;286;574;288;10;3;$183.94;$551.82;$510.43
SO47061;29/08/2018;415;592;288;10;3;$198.04;$594.12;$439.64
SO47061;29/08/2018;230;592;288;10;3;$28.84;$86.52;$87.24
SO47061;29/08/2018;236;592;288;10;3;$28.84;$86.52;$87.24
SO47061;29/08/2018;439;592;288;10;3;$780.82;$2,342.46;$2,166.77
SO47061;29/08/2018;433;592;288;10;3;$324.45;$973.35;$900.36
SO47061;29/08/2018;271;592;288;10;3;$202.33;$606.99;$561.47
SO47061;29/08/2018;239;592;288;10;3;$780.82;$2,342.46;$2,166.77
SO47353;2/09/2018;401;340;288;10;3;$65.6;$196.8;$145.64
SO47353;2/09/2018;366;340;288;10;3;$647.99;$1,943.97;$1,795.31
SO47353;2/09/2018;367;340;288;10;3;$647.99;$1,943.97;$1,795.31
SO47353;2/09/2018;397;340;288;10;3;$24.29;$72.87;$53.93
SO47353;2/09/2018;360;340;288;10;3;$1,229.46;$3,688.38;$3,317.43
SO47353;2/09/2018;427;340;288;10;3;$209.26;$627.78;$557.46
SO47402;14/09/2018;356;322;288;10;3;$1,242.85;$3,728.55;$3,353.57
SO47402;14/09/2018;410;322;288;10;3;$36.45;$109.35;$80.91
SO47402;14/09/2018;470;322;288;10;3;$22.79;$68.37;$47.01
SO47447;27/09/2018;221;16;288;10;3;$20.19;$60.57;$41.63
SO47447;27/09/2018;341;16;288;10;3;$469.79;$1,409.37;$1,460.12
SO47447;27/09/2018;375;16;288;10;3;$1,308.94;$3,926.82;$3,962.05
SO47447;27/09/2018;435;16;288;10;3;$324.45;$973.35;$900.36
SO47447;27/09/2018;370;16;288;10;3;$1,466.01;$4,398.03;$4,556.36
SO47447;27/09/2018;331;16;288;10;3;$469.79;$1,409.37;$1,460.12
SO47447;27/09/2018;343;16;288;10;3;$469.79;$1,409.37;$1,460.12
SO47447;27/09/2018;224;16;288;10;3;$5.19;$15.57;$15.69
SO47447;27/09/2018;233;16;288;10;3;$28.84;$86.52;$87.24
SO47447;27/09/2018;263;16;288;10;3;$202.33;$606.99;$561.47
SO47447;27/09/2018;387;16;288;10;3;$600.26;$1,800.78;$1,816.95
SO47447;27/09/2018;339;16;288;10;3;$469.79;$1,409.37;$1,460.12
SO47451;28/09/2018;396;502;288;10;3;$74.84;$224.52;$166.14
SO47451;28/09/2018;409;502;288;10;3;$209.26;$627.78;$557.46
SO47451;28/09/2018;391;502;288;10;3;$88.93;$266.79;$197.43
SO47451;28/09/2018;419;502;288;10;3;$52.65;$157.95;$116.88
SO47451;28/09/2018;305;502;288;10;3;$736.15;$2,208.45;$1,961.09
SO47451;28/09/2018;426;502;288;10;3;$209.26;$627.78;$557.46
SO47669;4/10/2018;327;286;288;10;3;$469.79;$1,409.37;$1,460.12
SO47669;4/10/2018;333;286;288;10;3;$469.79;$1,409.37;$1,460.12
SO47721;28/10/2018;377;538;288;10;3;$1,308.94;$3,926.82;$3,962.05
SO47721;28/10/2018;415;538;288;10;3;$198.04;$594.12;$439.64
SO47721;28/10/2018;335;538;288;10;3;$469.79;$1,409.37;$1,460.12
SO47721;28/10/2018;429;538;288;10;3;$324.45;$973.35;$900.36
SO47721;28/10/2018;456;538;288;10;3;$44.99;$134.97;$92.8
SO47721;28/10/2018;445;538;288;10;3;$35.99;$107.97;$74.24
SO48028;15/11/2018;356;484;288;10;3;$1,242.85;$3,728.55;$3,353.57
SO48028;15/11/2018;230;484;288;10;3;$28.84;$86.52;$87.24
SO48028;15/11/2018;464;484;288;10;3;$14.13;$42.39;$29.14
SO48028;15/11/2018;297;484;288;10;3;$736.15;$2,208.45;$1,961.09
SO48028;15/11/2018;447;484;288;10;3;$15;$45;$30.94
SO48028;15/11/2018;470;484;288;10;3;$22.79;$68.37;$47.01
SO48028;15/11/2018;469;484;288;10;3;$22.79;$68.37;$47.01
SO48031;16/11/2018;352;376;288;10;3;$1,242.85;$3,728.55;$3,353.57
SO48031;16/11/2018;447;376;288;10;3;$15;$45;$30.94
SO48031;16/11/2018;399;376;288;10;3;$33.77;$101.31;$74.98
SO48031;16/11/2018;453;376;288;10;3;$35.99;$107.97;$74.24
SO48031;16/11/2018;464;376;288;10;3;$14.13;$42.39;$29.14
SO48031;16/11/2018;308;376;288;10;3;$744.27;$2,232.81;$1,982.74
SO48031;16/11/2018;428;376;288;10;3;$209.26;$627.78;$557.46
SO48031;16/11/2018;364;376;288;10;3;$647.99;$1,943.97;$1,795.31
SO48031;16/11/2018;366;376;288;10;3;$647.99;$1,943.97;$1,795.31
SO48031;16/11/2018;419;376;288;10;3;$52.65;$157.95;$116.88
